GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMY001,GBO001,GCL001
"G0600670008501","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008501","008501",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"5906111","4530374","Census Tract 85.01","S","+38685754","-121133358",,,,88865,1426,228000
"G0600670008502","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008502","008502",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"14364536","1642","Census Tract 85.02","S","+38669517","-121122426",,,,85274,1306,260500
"G0600670008503","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008503","008503",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"23456235","40460","Census Tract 85.03","S","+38655284","-121140719",,,,84279,1148,222100
"G0600670008504","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008504","008504",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"5546921","743078","Census Tract 85.04","S","+38652833","-121179041",,,,74713,1050,214500
"G0600670008600","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008600","008600",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"318648493","780635","Census Tract 86","S","+38507300","-121120202",,,,77236,1125,241900
"G0600670008701","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008701","008701",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"87858291","381953","Census Tract 87.01","S","+38619930","-121238956",,,,84740,1113,235800
"G0600670008702","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008702","008702",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3467226","192538","Census Tract 87.02","S","+38631389","-121244384",,,,97501,1569,290500
"G0600670008800","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008800","008800",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"24690550","66109","Census Tract 88","S","+38558073","-121287374",,,,8292,280,0
"G0600670008905","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008905","008905",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1604860","0","Census Tract 89.05","S","+38599238","-121295607",,,,39093,613,116800
"G0600670008907","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008907","008907",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1548884","0","Census Tract 89.07","S","+38611205","-121283234",,,,40219,602,104900
"G0600670008908","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008908","008908",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2178501","0","Census Tract 89.08","S","+38608073","-121277206",,,,40394,702,103700
"G0600670008909","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008909","008909",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2497134","328406","Census Tract 89.09","S","+38583343","-121324939",,,,56515,576,158600
"G0600670008910","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008910","008910",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1674315","17952","Census Tract 89.10","S","+38593664","-121309883",,,,44488,638,111700
"G0600670008911","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008911","008911",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"534036","0","Census Tract 89.11","S","+38588105","-121317205",,,,25706,549,132400
"G0600670008912","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008912","008912",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1953133","101685","Census Tract 89.12","S","+38619152","-121279649",,,,58824,849,144400
"G0600670008913","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","008913","008913",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"4029914","225451","Census Tract 89.13","S","+38610355","-121296695",,,,41331,597,117000
"G0600670009004","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009004","009004",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1292462","0","Census Tract 90.04","S","+38566506","-121325153",,,,56714,780,111500
"G0600670009005","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009005","009005",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"16681884","11566","Census Tract 90.05","S","+38554456","-121319783",,,,38047,774,97200
"G0600670009006","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009006","009006",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2819131","0","Census Tract 90.06","S","+38574073","-121316929",,,,34565,656,42000
"G0600670009007","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009007","009007",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1050605","0","Census Tract 90.07","S","+38575105","-121302041",,,,30173,550,93800
"G0600670009008","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009008","009008",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1593236","0","Census Tract 90.08","S","+38586905","-121298578",,,,34037,594,100500
"G0600670009009","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009009","009009",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"9821534","0","Census Tract 90.09","S","+38584478","-121279719",,,,40717,727,160800
"G0600670009103","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009103","009103",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1835386","0","Census Tract 91.03","S","+38553365","-121340292",,,,40519,801,109500
"G0600670009105","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009105","009105",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"937794","0","Census Tract 91.05","S","+38561656","-121369956",,,,46339,710,114400
"G0600670009106","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009106","009106",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1759891","213290","Census Tract 91.06","S","+38566606","-121361628",,,,44393,691,133600
"G0600670009107","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009107","009107",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2012261","284750","Census Tract 91.07","S","+38573538","-121342121",,,,54216,833,133100
"G0600670009108","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009108","009108",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1392649","0","Census Tract 91.08","S","+38550606","-121355923",,,,53012,852,127100
"G0600670009109","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009109","009109",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1657865","0","Census Tract 91.09","S","+38555606","-121360175",,,,60151,951,132200
"G0600670009110","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009110","009110",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"572145","0","Census Tract 91.10","S","+38557822","-121369922",,,,26192,585,47700
"G0600670009111","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009111","009111",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1523476","0","Census Tract 91.11","S","+38540513","-121363994",,,,39908,708,122700
"G0600670009112","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009112","009112",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3054926","0","Census Tract 91.12","S","+38543626","-121348611",,,,43990,749,110500
"G0600670009200","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009200","009200",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"45294911","11789","Census Tract 92","S","+38506983","-121339810",,,,50865,656,206400
"G0600670009307","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009307","009307",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2691342","0","Census Tract 93.07","S","+38410904","-121364086",,,,61636,759,188300
"G0600670009308","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009308","009308",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3340184","0","Census Tract 93.08","S","+38414641","-121380663",,,,56690,761,143700
"G0600670009309","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009309","009309",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2193379","0","Census Tract 93.09","S","+38398310","-121377287",,,,60368,848,154100
"G0600670009310","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009310","009310",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"4774814","2181","Census Tract 93.10","S","+38395585","-121364206",,,,55987,725,149700
"G0600670009311","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009311","009311",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"6327655","0","Census Tract 93.11","S","+38466369","-121357636",,,,63621,1059,150000
"G0600670009312","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009312","009312",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2269170","0","Census Tract 93.12","S","+38460196","-121360120",,,,62076,978,144600
"G0600670009313","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009313","009313",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1957248","0","Census Tract 93.13","S","+38460514","-121345850",,,,60429,872,147200
"G0600670009314","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009314","009314",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"5387829","0","Census Tract 93.14","S","+38444784","-121362497",,,,67281,653,185300
"G0600670009315","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009315","009315",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"92359464","105145","Census Tract 93.15","S","+38437953","-121308486",,,,86710,727,304100
"G0600670009316","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009316","009316",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1360026","0","Census Tract 93.16","S","+38478071","-121380346",,,,51226,858,112100
"G0600670009317","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009317","009317",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2870850","0","Census Tract 93.17","S","+38462006","-121377844",,,,65577,952,156300
"G0600670009318","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009318","009318",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1288744","0","Census Tract 93.18","S","+38477295","-121404160",,,,50383,811,110400
"G0600670009319","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009319","009319",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2398995","0","Census Tract 93.19","S","+38470996","-121403446",,,,48836,883,115900
"G0600670009320","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009320","009320",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1760133","0","Census Tract 93.20","S","+38460529","-121402106",,,,54728,829,134300
"G0600670009321","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009321","009321",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1730761","0","Census Tract 93.21","S","+38461682","-121390646",,,,67372,928,139100
"G0600670009322","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009322","009322",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"5259330","0","Census Tract 93.22","S","+38449364","-121389122",,,,68318,1027,169300
"G0600670009323","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009323","009323",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"4279339","0","Census Tract 93.23","S","+38430798","-121382195",,,,84434,1375,224400
"G0600670009403","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009403","009403",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"84977178","138247","Census Tract 94.03","S","+38337411","-121286580",,,,62383,1292,269500
"G0600670009404","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009404","009404",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"181704403","0","Census Tract 94.04","S","+38366661","-121216550",,,,69087,789,239800
"G0600670009405","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009405","009405",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"23825318","57747","Census Tract 94.05","S","+38277672","-121286620",,,,54659,953,142000
"G0600670009406","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009406","009406",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"156577531","1467210","Census Tract 94.06","S","+38288181","-121177988",,,,68594,754,211000
"G0600670009501","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009501","009501",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"67356075","584328","Census Tract 95.01","S","+38283794","-121344388",,,,33214,738,118300
"G0600670009502","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009502","009502",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"10396320","0","Census Tract 95.02","S","+38257820","-121318071",,,,49384,633,143200
"G0600670009503","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009503","009503",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3826995","0","Census Tract 95.03","S","+38265010","-121303825",,,,30977,448,96300
"G0600670009504","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009504","009504",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2221788","0","Census Tract 95.04","S","+38248915","-121299993",,,,33981,577,119400
"G0600670009601","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009601","009601",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"7085721","504733","Census Tract 96.01","S","+38467174","-121461592",,,,46652,838,107100
"G0600670009604","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009604","009604",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"142205679","719308","Census Tract 96.04","S","+38364535","-121433168",,,,72302,941,196900
"G0600670009605","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009605","009605",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"82806001","5249819","Census Tract 96.05","S","+38360442","-121495581",,,,35313,538,134000
"G0600670009606","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009606","009606",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3195002","0","Census Tract 96.06","S","+38464158","-121425519",,,,36351,542,111600
"G0600670009607","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009607","009607",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1653745","0","Census Tract 96.07","S","+38465071","-121438950",,,,35216,612,99500
"G0600670009608","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009608","009608",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"4339539","0","Census Tract 96.08","S","+38444861","-121416235",,,,50893,642,140400
"G0600670009609","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009609","009609",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1116955","0","Census Tract 96.09","S","+38446745","-121437409",,,,48657,947,137400
"G0600670009610","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009610","009610",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1520253","0","Census Tract 96.10","S","+38454900","-121439255",,,,48224,902,111100
"G0600670009611","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009611","009611",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1820830","0","Census Tract 96.11","S","+38412600","-121402903",,,,60208,666,153200
"G0600670009612","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009612","009612",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"1518093","0","Census Tract 96.12","S","+38411918","-121411148",,,,72363,1133,165000
"G0600670009613","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009613","009613",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2834241","0","Census Tract 96.13","S","+38426316","-121412510",,,,63583,1125,162500
"G0600670009614","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009614","009614",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2180360","0","Census Tract 96.14","S","+38437337","-121434875",,,,61010,1031,155600
"G0600670009615","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009615","009615",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"3116768","0","Census Tract 96.15","S","+38427810","-121432456",,,,67004,1083,156400
"G0600670009616","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009616","009616",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2460117","2660","Census Tract 96.16","S","+38414738","-121425049",,,,67345,964,152000
"G0600670009617","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009617","009617",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2105632","0","Census Tract 96.17","S","+38416732","-121440395",,,,79943,1090,232200
"G0600670009618","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009618","009618",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"13575077","520569","Census Tract 96.18","S","+38433069","-121454216",,,,60682,945,162700
"G0600670009619","2000","CA","4","9","California","06","Sacramento","067",,,,,"0","009619","009619",,,,,,,,,,,"6922","82","N","6920","9999","9",,,,,,,,,"2676411","285881","Census Tract 96.19","S","+38421499","-121471928",,,,72500,562,181700
