geoid,county_name,group,is_pre2000,is_buildout,is_hyperscale,near_dc_2000,near_dc_2015,near_dc_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,med_home_value,med_rent,med_hh_income,renter_ratio,rent_burden,year,post_2015,post_2023,pre2000_x_post_2015,pre2000_x_post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,propensity_score,in_matched_sample
06075035300,San Francisco County,control,0,0,0,False,False,False,,9.04,9.04,691800.0,1551.0,73669.0,0.31363460795674003,0.25264358142502275,2015,1,0,0,0,0,0,13.447052175485206,7.346655163176539,11.207337365538308,0.11061946902654868,0.9055789828294667,True
06075035400,San Francisco County,control,0,0,0,False,False,False,,9.85,9.85,746200.0,1430.0,80260.0,0.43393939393939396,0.21380513331672066,2015,1,0,0,0,0,0,13.522748939769194,7.265429723253953,11.293026643820907,0.10152284263959391,0.9207635896612405,True
06075040100,San Francisco County,control,0,0,0,False,False,False,,8.86,8.86,1015400.0,1585.0,82656.0,0.7905650596163816,0.2301103368176539,2015,1,0,0,0,0,0,13.83079318149543,7.368339686311381,11.322442695895568,0.11286681715575622,0.6114533030541542,True
06075040200,San Francisco County,control,0,0,0,False,False,False,,9.17,9.17,1165100.0,1468.0,77500.0,0.7114448051948052,0.22730322580645163,2015,1,0,0,0,0,0,13.968317478208032,7.291656209174461,11.258033215341438,0.10905125408942203,0.6734544826845054,True
06075042700,San Francisco County,control,0,0,0,False,False,False,,10.28,10.28,894200.0,1457.0,52102.0,0.673238255033557,0.3355725308049595,2015,1,0,0,0,0,0,13.703684742782018,7.284134806195205,10.8609586147206,0.09727626459143969,0.7863666994312836,True
06075042800,San Francisco County,control,0,0,0,False,False,False,,10.76,10.76,2000001.0,2196.0,143864.0,0.24891304347826088,0.18317299671912363,2015,1,0,0,0,0,0,14.508658238524095,7.694392802629421,11.876623687845033,0.0929368029739777,0.5313293462117288,True
06075047600,San Francisco County,control,0,0,0,False,False,False,,9.03,9.03,985300.0,1799.0,74392.0,0.6936731907146109,0.2901924938165394,2015,1,0,0,0,0,0,13.800701442310565,7.4949862339505335,11.217103688158033,0.1107419712070875,0.8053101821877459,True
06075017700,San Francisco County,buildout,0,1,0,False,True,True,,5.1,5.1,762200.0,1551.0,78712.0,0.8465608465608465,0.23645695700782599,2015,1,0,0,0,1,0,13.543964267421897,7.346655163176539,11.273550900545601,0.19607843137254904,0.7592178601116424,True
06075047902,San Francisco County,control,0,0,0,False,False,False,,11.2,11.2,876500.0,1693.0,73625.0,0.5164319248826291,0.27593887945670625,2015,1,0,0,0,0,0,13.683691983343426,7.4342573821331355,11.206739920953888,0.08928571428571429,0.8761662257286421,True
06075020300,San Francisco County,buildout,0,1,0,False,True,True,,5.37,5.37,827200.0,1639.0,102069.0,0.7231934731934732,0.19269317814419656,2015,1,0,0,0,1,0,13.625801782736302,7.40184157874383,11.53340433415155,0.186219739292365,0.8774413215722685,True
06075020900,San Francisco County,buildout,0,1,0,False,True,True,,3.62,3.62,713200.0,1193.0,50078.0,0.8628634119583105,0.2858740365030552,2015,1,0,0,0,1,0,13.477517164971122,7.084226422097916,10.821337068874277,0.27624309392265195,0.8980196707380107,True
06075021000,San Francisco County,buildout,0,1,0,False,True,True,,3.81,3.81,921000.0,1642.0,96330.0,0.7477355072463768,0.20454687013391468,2015,1,0,0,0,1,0,13.733215315237445,7.403670290012373,11.475535075751669,0.26246719160104987,0.7466855397307595,True
06075021100,San Francisco County,buildout,0,1,0,False,True,True,,4.39,4.39,1250000.0,2246.0,118221.0,0.5572112825971262,0.22797980054305073,2015,1,0,0,0,1,0,14.038654109278484,7.716906135298388,11.680311033148202,0.22779043280182235,0.6154517345856322,True
06075021200,San Francisco County,buildout,0,1,0,False,True,True,,4.83,4.83,1197500.0,2125.0,130266.0,0.46372688477951635,0.19575330477638064,2015,1,0,0,0,1,0,13.995746608267208,7.661527081358517,11.777333792762292,0.20703933747412007,0.7210787641349412,True
06075021300,San Francisco County,buildout,0,1,0,False,True,True,,4.57,4.57,1102300.0,1788.0,171184.0,0.41402337228714525,0.12533881671184222,2015,1,0,0,0,1,0,13.912909463951406,7.488852955733459,12.050494280378388,0.2188183807439825,0.7437337659924815,True
06075021400,San Francisco County,buildout,0,1,0,False,True,True,,4.0,4.0,1107200.0,2524.0,142386.0,0.4648648648648649,0.21271754245501664,2015,1,0,0,0,1,0,13.917344863845543,7.8336002236611035,11.866296958520072,0.25,0.7251240735379662,True
06075021500,San Francisco County,buildout,0,1,0,False,True,True,,3.48,3.48,955700.0,1661.0,110500.0,0.5593023255813954,0.18038009049773757,2015,1,0,0,0,1,0,13.77019933525427,7.415175109613295,11.612770799939945,0.28735632183908044,0.8091171590049436,True
06075021600,San Francisco County,buildout,0,1,0,False,True,True,,4.29,4.29,876100.0,2202.0,115500.0,0.3799435028248588,0.22877922077922078,2015,1,0,0,0,1,0,13.683235518654454,7.697121317282625,11.657025808943985,0.2331002331002331,0.873131884035097,True
06075021700,San Francisco County,buildout,0,1,0,False,True,True,,4.08,4.08,989300.0,1311.0,102431.0,0.33857840477482365,0.1535863166424227,2015,1,0,0,0,1,0,13.804752901311314,7.1785454837637,11.536944680147739,0.24509803921568626,0.8813543980125683,True
06075021800,San Francisco County,buildout,0,1,0,False,True,True,,3.17,3.17,994000.0,2018.0,123646.0,0.4164882226980728,0.19584944114649888,2015,1,0,0,0,1,0,13.80949248563871,7.609862200913554,11.72517792305308,0.31545741324921134,0.8621130111545896,True
06075022600,San Francisco County,buildout,0,1,0,False,True,True,,4.19,4.19,844600.0,2902.0,176875.0,0.5023041474654378,0.19688480565371025,2015,1,0,0,0,1,0,13.64661842148198,7.973155433444133,12.08319854737964,0.2386634844868735,0.8918729397968509,True
06075022802,San Francisco County,buildout,0,1,0,False,True,True,,3.99,3.99,889400.0,1229.0,58594.0,0.7402190923317684,0.25169812608799536,2015,1,0,0,0,1,0,13.698302357058733,7.113956109566034,10.978387581244487,0.2506265664160401,0.8843744533310152,True
06075022902,San Francisco County,buildout,0,1,0,False,True,True,,3.27,3.27,777900.0,1653.0,97241.0,0.5654911838790933,0.20398802974054153,2015,1,0,0,0,1,0,13.564353260194865,7.410347097821024,11.484947712210994,0.3058103975535168,0.9254812295906529,True
06075022903,San Francisco County,buildout,0,1,0,False,True,True,,3.21,3.21,724500.0,1629.0,82656.0,0.5781112091791704,0.23649825783972125,2015,1,0,0,0,1,0,13.493237040742875,7.395721608602045,11.322442695895568,0.3115264797507788,0.921869278422898,True
06075023001,San Francisco County,buildout,0,1,0,False,True,True,,1.33,1.33,586200.0,1156.0,58750.0,0.31161048689138576,0.23611914893617023,2015,1,0,0,0,1,0,13.28141630725893,7.052721049232323,10.981046432006405,0.7518796992481203,0.9486313847357423,True
06075023003,San Francisco County,buildout,0,1,0,False,True,True,,1.03,1.03,511600.0,1684.0,81569.0,0.2258606213266163,0.24774117618212801,2015,1,0,0,0,1,0,13.145298348686826,7.428927194802272,11.309204566810383,0.970873786407767,0.9431038918783197,True
06075016900,San Francisco County,buildout,0,1,0,False,True,True,,5.71,5.71,912400.0,1619.0,101371.0,0.75625,0.19165244497933334,2015,1,0,0,0,1,0,13.72383376939237,7.389563953677635,11.526542333179322,0.17513134851138354,0.7891160113873193,True
06075017000,San Francisco County,buildout,0,1,0,False,True,True,,5.87,5.87,1109200.0,2082.0,128921.0,0.44857556735876386,0.19379309809883571,2015,1,0,0,0,1,0,13.91914959272376,7.641084249174914,11.766955092647661,0.17035775127768313,0.7564199953850652,True
06075026100,San Francisco County,buildout,0,1,0,False,True,True,,4.01,4.01,632500.0,1409.0,62652.0,0.4465,0.2698716720934687,2015,1,0,0,0,1,0,13.357435499583813,7.25063551189868,11.045350883198553,0.24937655860349128,0.9274891103095222,True
06075060400,San Francisco County,buildout,0,1,0,False,True,True,,8.66,8.66,640200.0,1603.0,52833.0,0.8462301587301587,0.3640906251774459,2015,1,0,0,0,1,0,13.3695359065179,7.3796321526095525,10.874891274463195,0.11547344110854503,0.8552759189646767,True
06075026301,San Francisco County,buildout,0,1,0,False,True,True,,3.82,3.82,604900.0,1359.0,56531.0,0.43500363108206247,0.28847888768994,2015,1,0,0,0,1,0,13.312818434095005,7.214504414151143,10.942544439235146,0.2617801047120419,0.9154889436014096,True
06075026302,San Francisco County,buildout,0,1,0,False,True,True,,3.19,3.19,578300.0,1506.0,72666.0,0.3865877712031558,0.2486995293534803,2015,1,0,0,0,1,0,13.26784804414631,7.317212408359839,11.193628878749106,0.31347962382445144,0.9321037865046624,True
06075026303,San Francisco County,buildout,0,1,0,False,True,True,,4.3,4.3,601400.0,1703.0,75096.0,0.4091639871382637,0.2721316714605305,2015,1,0,0,0,1,0,13.307015549536565,7.440146680662688,11.226522574016828,0.23255813953488372,0.9159275912381092,True
06075026401,San Francisco County,buildout,0,1,0,False,True,True,,1.62,1.62,495400.0,1026.0,46150.0,0.3192090395480226,0.2667822318526544,2015,1,0,0,0,1,0,13.113120796037396,6.933423025730715,10.739652239930999,0.6172839506172839,0.9498762841671897,True
06075026402,San Francisco County,buildout,0,1,0,False,True,True,,0.93,0.93,582800.0,1688.0,80395.0,0.3142857142857143,0.25195596741090864,2015,1,0,0,0,1,0,13.275599353303187,7.431299675155903,11.294707264178513,1.075268817204301,0.9487554523224667,True
06075026403,San Francisco County,buildout,0,1,0,False,True,True,,1.59,1.59,544700.0,1223.0,50372.0,0.4399615754082613,0.29135233860081,2015,1,0,0,0,1,0,13.207990463371766,7.109062135687172,10.827190744125737,0.6289308176100629,0.9415931190501927,True
06075030101,San Francisco County,buildout,0,1,0,False,True,True,,7.07,7.07,917500.0,1684.0,79071.0,0.7170801526717557,0.2555677808551808,2015,1,0,0,0,1,0,13.729407858910863,7.428927194802272,11.278101462006626,0.14144271570014144,0.8077631526195753,True
06075030102,San Francisco County,buildout,0,1,0,False,True,True,,6.47,6.47,1031600.0,1966.0,110433.0,0.5230278157774738,0.21363179484393252,2015,1,0,0,0,1,0,13.846621552989326,7.583756300707112,11.612164281203007,0.1545595054095827,0.7308557103852951,True
06075030201,San Francisco County,buildout,0,1,0,False,True,True,,7.97,7.97,869900.0,1698.0,89821.0,0.758998435054773,0.22685118179490318,2015,1,0,0,0,1,0,13.676133541495632,7.437206366871292,11.40557407995762,0.12547051442910917,0.8735707010840917,True
06075030301,San Francisco County,buildout,0,1,0,False,True,True,,7.29,7.29,990800.0,1835.0,109670.0,0.4297138047138047,0.2007841706938999,2015,1,0,0,0,1,0,13.806267976597342,7.51479976048867,11.605231135754254,0.13717421124828533,0.822339319099804,True
06075030302,San Francisco County,buildout,0,1,0,False,True,True,,7.21,7.21,906500.0,2064.0,132417.0,0.2175414364640884,0.1870454699925236,2015,1,0,0,0,1,0,13.717346309177042,7.6324011266014535,11.793711313034166,0.13869625520110956,0.870786392808914,True
06075030400,San Francisco County,buildout,0,1,0,False,True,True,,6.65,6.65,1085200.0,1541.0,150221.0,0.21792260692464357,0.12309863467824073,2015,1,0,0,0,1,0,13.897274859766913,7.340186835320115,11.919862822121054,0.15037593984962405,0.7970839989396558,True
06075030500,San Francisco County,buildout,0,1,0,False,True,True,,5.74,5.74,841400.0,,107824.0,0.26587301587301587,,2015,1,0,0,0,1,0,13.642822450138558,,11.588255547185998,0.17421602787456444,0.9137582118494358,True
06075030600,San Francisco County,buildout,0,1,0,False,True,True,,5.67,5.67,972600.0,3501.0,145625.0,0.15141242937853108,0.2884944206008584,2015,1,0,0,0,1,0,13.787728176951822,8.160803920954665,11.888790103302101,0.1763668430335097,0.8463474711911384,True
06075030700,San Francisco County,buildout,0,1,0,False,True,True,,4.85,4.85,903000.0,2621.0,120308.0,0.18220015278838808,0.2614289989028161,2015,1,0,0,0,1,0,13.713477832399123,7.8713112033234065,11.697810400167343,0.2061855670103093,0.8352956290690501,True
06075030800,San Francisco County,buildout,0,1,0,False,True,True,,6.39,6.39,1099700.0,1838.0,131699.0,0.1974907063197026,0.1674727978192697,2015,1,0,0,0,1,0,13.910547973299026,7.516433302915632,11.788274294688119,0.1564945226917058,0.8146635861024852,True
06075017602,San Francisco County,buildout,0,1,0,False,True,True,,6.55,6.55,,,,,,2015,1,0,0,0,1,0,,,,0.15267175572519084,0.6790005951940313,True
06075023102,San Francisco County,buildout,0,1,0,False,True,True,,1.69,1.69,1139700.0,1020.0,46331.0,0.6427304964539007,0.26418596619973667,2023,0,1,0,0,0,1,13.946275627843827,6.927557906278317,10.743566562464396,0.591715976331361,0.9592642837772073,True
06075023200,San Francisco County,buildout,0,1,0,False,True,True,,1.14,1.14,1100300.0,1079.0,111597.0,0.3304423243712056,0.11602462431785801,2023,0,1,0,0,0,1,13.911093427858004,6.983789965258135,11.622649446847598,0.8771929824561404,0.9421159334542711,True
06075023300,San Francisco County,buildout,0,1,0,False,True,True,,0.21,0.21,927700.0,2178.0,92574.0,0.47540983606557374,0.2823254909585845,2023,0,1,0,0,0,1,13.740463683641362,7.686162303492906,11.43576360367108,4.761904761904762,0.9422988818744006,True
06075022901,San Francisco County,buildout,0,1,0,False,True,True,,3.38,3.38,745500.0,1888.0,94214.0,0.7741477272727273,0.2404738149319634,2023,0,1,0,0,0,1,13.52181041318693,7.543273346705446,11.45332406947914,0.2958579881656805,0.879386607684751,True
06075022803,San Francisco County,buildout,0,1,0,False,True,True,,3.79,3.79,1712300.0,2273.0,158545.0,0.5731364275668073,0.17203948405815384,2023,0,1,0,0,0,1,14.353348053977063,7.728855823852543,11.973793743676104,0.2638522427440633,0.8743424928599763,True
06075047702,San Francisco County,control,0,0,0,False,False,False,,9.44,9.44,1638300.0,2446.0,119957.0,0.6124371859296482,0.2446876797519111,2023,0,1,0,0,0,0,14.309169676808354,7.802209316247118,11.69488862421412,0.10593220338983052,0.8476239990023209,True
06075035202,San Francisco County,control,0,0,0,False,False,False,,10.41,10.41,1222100.0,2585.0,118590.0,0.6430661205383265,0.2615734884897546,2023,0,1,0,0,0,0,14.016081248426092,7.85748078694253,11.683427444958841,0.09606147934678194,0.9054094891939988,True
06075025403,San Francisco County,buildout,0,1,0,False,True,True,,2.29,2.29,1332400.0,2663.0,128947.0,0.4855072463768116,0.24782274888132333,2023,0,1,0,0,0,1,14.102492385301662,7.887208585813932,11.767156746207531,0.4366812227074236,0.9256570489296676,True
06075022702,San Francisco County,buildout,0,1,0,False,True,True,,4.34,4.34,1764300.0,3501.0,250001.0,0.6183816183816184,0.16804732781068876,2023,0,1,0,0,0,1,14.383264569116157,8.160803920954665,12.429220196836383,0.2304147465437788,0.7275876313919795,True
06075025200,San Francisco County,buildout,0,1,0,False,True,True,,2.66,2.66,1577400.0,2485.0,163321.0,0.31384490458790093,0.1825852156183222,2023,0,1,0,0,0,1,14.271288479946028,7.818027938530729,12.003472868363579,0.37593984962406013,0.8994658691524986,True
06075025300,San Francisco County,buildout,0,1,0,False,True,True,,2.99,2.99,1671000.0,3088.0,189688.0,0.48404255319148937,0.19535236809919446,2023,0,1,0,0,0,1,14.32893280757753,8.035278911144667,12.153135896146813,0.33444816053511706,0.8974157207819431,True
06075025402,San Francisco County,buildout,0,1,0,False,True,True,,1.97,1.97,1292700.0,2484.0,173352.0,0.3201471941122355,0.17195071300013845,2023,0,1,0,0,0,1,14.07224361227204,7.81762544305337,12.063079488398792,0.5076142131979695,0.9365081476844593,True
06075025600,San Francisco County,buildout,0,1,0,False,True,True,,2.23,2.23,1101500.0,2468.0,114250.0,0.33756038647342995,0.25922100656455144,2023,0,1,0,0,0,1,13.912183445224535,7.811163385025279,11.646144308756451,0.4484304932735426,0.9258923153070189,True
06075025800,San Francisco County,buildout,0,1,0,False,True,True,,0.42,0.42,1124300.0,1168.0,82546.0,0.5169082125603864,0.1697962348266421,2023,0,1,0,0,0,1,13.93267117773785,7.0630481633881725,11.321110992692743,2.380952380952381,0.9363316780694748,True
06075061000,San Francisco County,buildout,0,1,0,False,True,True,,1.64,1.64,988000.0,2425.0,125327.0,0.2793846153846154,0.2321925841997335,2023,0,1,0,0,0,1,13.803437976730004,7.793586803371584,11.738681600512248,0.6097560975609756,0.9361060373292008,True
06075025900,San Francisco County,buildout,0,1,0,False,True,True,,1.14,1.14,1145100.0,3172.0,151418.0,0.1128808864265928,0.2513835871560845,2023,0,1,0,0,0,1,13.95100252740143,8.06211758275474,11.927799503275258,0.8771929824561404,0.9268971814422581,True
06075026002,San Francisco County,buildout,0,1,0,False,True,True,,2.51,2.51,1124000.0,3184.0,119038.0,0.24373795761078998,0.32097313462927807,2023,0,1,0,0,0,1,13.932404309435773,8.065893546964274,11.68719804885051,0.39840637450199207,0.9160137385415021,True
06075026004,San Francisco County,buildout,0,1,0,False,True,True,,3.38,3.38,1102400.0,3501.0,133542.0,0.33363068688670827,0.31459765467044076,2023,0,1,0,0,0,1,13.91300017924153,8.160803920954665,11.80217131408569,0.2958579881656805,0.9194481443799937,True
06075020500,San Francisco County,buildout,0,1,0,False,True,True,,5.24,5.24,1887500.0,2659.0,248571.0,0.5675039246467818,0.1283657385616182,2023,0,1,0,0,0,1,14.450763760105318,7.88570539124302,12.423483797995981,0.19083969465648853,0.7472337686607431,True
06075030202,San Francisco County,buildout,0,1,0,False,True,True,,7.52,7.52,1360500.0,2324.0,149306.0,0.7691931540342298,0.1867841881773003,2023,0,1,0,0,0,1,14.123362837205438,7.751045117971802,11.913753170261646,0.13297872340425532,0.7680034143043252,True
06075026001,San Francisco County,buildout,0,1,0,False,True,True,,3.02,3.02,1131000.0,2547.0,119088.0,0.4711484593837535,0.25665054413542926,2023,0,1,0,0,0,1,13.938612755098257,7.842671474979457,11.687617994599693,0.33112582781456956,0.9307208715134923,True
06075026003,San Francisco County,buildout,0,1,0,False,True,True,,2.75,2.75,1148200.0,1986.0,99044.0,0.3065326633165829,0.24062033035822464,2023,0,1,0,0,0,1,13.953706056715674,7.593877844605118,11.503319474824993,0.36363636363636365,0.9311477718081841,True
06075026404,San Francisco County,buildout,0,1,0,False,True,True,,2.18,2.18,904000.0,1747.0,83500.0,0.44668587896253603,0.25106586826347305,2023,0,1,0,0,0,1,13.714584639374314,7.465655310134056,11.332601910838946,0.4587155963302752,0.9424310264931525,True
06075016500,San Francisco County,buildout,0,1,0,False,True,True,,7.13,7.13,1339700.0,2583.0,180152.0,0.683022145028224,0.17205470935654335,2023,0,1,0,0,0,1,14.107956266265077,7.8567067930958405,12.101556217974176,0.1402524544179523,0.8455323672956403,True
06075025401,San Francisco County,buildout,0,1,0,False,True,True,,2.56,2.56,1581600.0,2750.0,183902.0,0.4443625644804716,0.17944339920174876,2023,0,1,0,0,0,1,14.273947550838544,7.919356190660617,12.122158286009077,0.390625,0.9130763945909174,True
